,Site Id,Facility Type,Loc Id,Effective Date,Region,ADO,State Id,State Name,County,County State,City,Name,Ownership,Use,Owner,Owner Address,"Owner City, State, Zip",Owner Phone,Manager,Manager Address,"Manager City, State, Zip",Manager Phone,ARP Latitude,ARP Latitude Sec,ARP Longitude,ARP Longitude Sec,ARP Method,Elevation,Elevation Method,Magnetic Variation,Magnetic Variation Year,Traffic Pattern Altitude,Sectional,Distance From CBD,Direction From CBD,Land Area,ARTCC Id,ARTCC Computer ID,ARTCC Name,Responsible ARTCC Id,Responsible ARTCC Computer Id,Responsible ARTCC Name,Tie In FSS,Tie In FSS Id,Tie In FSS Name,FSS Phone Number,FSS Toll Free Number,Alternate FSS Id,Alternate FSS Name,Alternate FSS Toll Free Number,NOTAM Facility Id,NOTAM Service,Activation Date,Airport Status Code,Certification Type Date,Federal Agreements,Airspace Determination,Customs Airport Of Entry,Customs Landing Rights,Military Joint Use,Military Landing Rights,Inspection Method,Inspection Group,Last Inspection Date,Last Owner Information Date,Fuel Types,Airframe Repair,Power Plant Repair,Bottled Oxygen Type,Bulk Oxygen Type,Lighting Schedule,Beacon Schedule,ATCT,UNICOM,CTAF,Segmented Circle,Beacon Color,Non Commercial Landing Fee,Medical Use,Single Engine Aircraft,Multi Engine Aircraft,Jet Engine Aircraft,Helicopters,Gliders Operational,Military Operational,Ultralights,Commercial Operations,Commuter Operations,Air Taxi Operations,GA Local Operations,GA Itin Operations,Military Operations,Operations Date,Airport Position Source,Airport Position Source Date,Airport Elevation Source,Airport Elevation Source Date,Fuel Available,Transient Storage,Other Services,Wind Indicator,Icao Id,NPIAS Hub,NPIAS Role,DD_Latitudes,DD_Longitudes
130,20228.81*A,AIRPORT,0P8,2022-03-24,AEA,HAR,PA,PENNSYLVANIA,YORK,PA,DOVER,LAZY B RANCH,PR,PU,IRVIN L. BAUGHMAN,3883 BULL ROAD,"DOVER, PA 17315",717-332-9233,IRVIN L. BAUGHMAN,3883 BULL ROAD,"DOVER, PA 17315",717-332-9233,040-01-27.9200N,144087.9250N,076-48-55.0800W,0276535.0800W,E,476.0,E,10W,1985.0,,NEW YORK,3.0,E,24.0,ZNY,ZCN,NEW YORK,ZNY,ZCN,NEW YORK,,IPT,WILLIAMSPORT,,1-800-WX-BRIEF,,,,IPT,Y,1983-04-01,O,,,NO OBJECTION,,,,,2,S,2020-10-09,1994-06-20,,,,,,SEE RMK,,N,,122.9,Y,,N,,21.0,,,,,,9.0,,,,750.0,150.0,,2020-10-09,,,,,,BUOY,,Y,,,,40.024423611111104,-76.81530000000001
131,21252.*A,AIRPORT,PIT,2022-03-24,AEA,HAR,PA,PENNSYLVANIA,ALLEGHENY,PA,PITTSBURGH,PITTSBURGH INTL,PU,PU,ALLEGHENY CO ARPT AUTHORITY,"PO BOX 12370, SUITE. 4000","PITTSBURGH, PA 15231-0370",412-472-3500,CHRISTINA A. CASSOTIS,"PO BOX 12370,  SUITE 4000","PITTSBURGH, PA 15231-0370",(412) 472-3509,040-29-29.1000N,145769.1000N,080-13-57.7000W,0288837.7000W,E,1202.9,S,09W,2020.0,,DETROIT,12.0,NW,10000.0,ZOB,ZCC,CLEVELAND,ZOB,ZCC,CLEVELAND,N,AOO,ALTOONA,,1-800-WX-BRIEF,,,,PIT,Y,1944-03-01,O,I D S 05/1973,NGHY3,NOT ANALYZED,N,Y,N,Y,F,F,2021-03-29,,100LL A,MINOR,MINOR,NONE,NONE,,SS-SR,Y,122.95,,N,CG,Y,,0.0,0.0,48.0,,,24.0,,71639.0,,25261.0,40.0,5147.0,5705.0,2020-09-30,3RD PARTY SURVEY,2011-07-25,3RD PARTY SURVEY,2011-07-25,,"HGR,TIE","AFRT,CARGO",Y-L,KPIT,Medium,,40.491416666666666,-80.23269444444445
132,53020.*A,AIRPORT,RVR,2022-03-24,ASO,ATL,PR,PUERTO RICO,--PUERTO RICO,PR,CEIBA,JOSE APONTE DE LA TORRE,PU,PU,PUERTO RICO PORTS AUTHORITY,P. O. BOX 362829,"SAN JUAN, PR",(787) 729-8715,SIGFREDO RIVERA MELENDEZ,P. O. BOX 1303,"CEIBA, PR 00735-1303",(787) 534-4105,018-14-42.4000N,065682.4000N,065-38-36.3200W,0236316.3250W,E,38.1,,12W,2008.0,,PUERTO RICO-VIRGIN ISLANDS,2.0,,1646.0,ZSU,ZSU,SAN JUAN,ZSU,ZSU,SAN JUAN,,SJU,SAN JUAN,,1-800-WX-BRIEF,,,,SJU,Y,2008-10-01,O,,NG,,,Y,,,F,C,2017-04-21,2008-10-10,100LL A,MAJOR,MAJOR,NONE,LOW,SS-SR,SS-SR,N,,122.7,,CG,,,14.0,5.0,1.0,,,,,,,11100.0,820.0,620.0,12.0,2016-12-31,STATE,2008-10-10,STATE,2008-10-10,,TIE,CHTR,Y-L,TJRV,Non-Hub,,18.24511111111111,-65.64342361111112
133,53004.*A,AIRPORT,BQN,2022-03-24,ASO,ATL,PR,PUERTO RICO,--PUERTO RICO,PR,AGUADILLA,RAFAEL HERNANDEZ,PU,PU,PUERTO RICO PORTS AUTH,PO BOX 250466,"AGUADILLA, PR 00604-0466",787-891-2286,JOSE RIOLLANO,BOX 250466,"AGUADILLA, PR 00604-0466",(787) 840-3151,018-29-41.5000N,066581.5000N,067-07-46.0000W,0241666.0000W,E,237.2,S,10W,1985.0,,PUERTO RICO-VIRGIN ISLANDS,3.0,NE,1600.0,ZSU,ZSU,SAN JUAN,ZSU,ZSU,SAN JUAN,N,SJU,SAN JUAN,,1-800-WX-BRIEF,,,,TJBQ,Y,,O,I B S 07/2005,NGPY,,N,N,,,F,F,2019-03-11,,100 A1,MAJOR,NONE,NONE,NONE,SS-SR,SS-SR,Y,,124.95,Y,CG,Y,,10.0,17.0,2.0,8.0,,0.0,0.0,4166.0,,2913.0,13105.0,10536.0,10047.0,2019-12-31,NGS,,,,,"HGR,TIE","CARGO,CHTR,INSTR",Y-L,TJBQ,Non-Hub,,18.494861111111113,-67.12944444444445
134,22209.*A,AIRPORT,CAE,2022-03-24,ASO,ATL,SC,SOUTH CAROLINA,LEXINGTON,SC,COLUMBIA,COLUMBIA METRO,PU,PU,RICHLAND LEXINGTON,"3250 AIRPORT BLVD, SUITE 10","WEST COLUMBIA, SC 29170",803-822-5050,MICHAEL GULA,"3250 AIRPORT BLVD, SUITE 10","WEST COLUMBIA, SC 29170",(803) 822-5017,033-56-19.8200N,122179.8160N,081-07-10.3300W,0292030.3300W,E,236.0,S,07W,2020.0,,CHARLOTTE,5.0,SW,2600.0,ZJX,ZCJ,JACKSONVILLE,ZJX,ZCJ,JACKSONVILLE,N,AND,ANDERSON,,1-800-WX-BRIEF,,,,CAE,Y,1942-06-01,O,I B S 05/1973,NGPY3,NOT ANALYZED,N,Y,N,Y,F,F,2021-04-14,,100LL A,MAJOR,MAJOR,HIGH,HIGH,SS-SR,SS-SR,Y,122.95,,N,CG,N,,44.0,13.0,14.0,5.0,5.0,,,12382.0,,11870.0,3297.0,14341.0,5650.0,2020-12-31,3RD PARTY SURVEY,2012-05-16,3RD PARTY SURVEY,2012-05-16,,"HGR,TIE","AFRT,AVNCS,CARGO,CHTR,INSTR,RNTL,SALES",Y-L,KCAE,Small,,33.93883777777778,-81.11953611111112
135,22316.1*A,AIRPORT,GSP,2022-03-24,ASO,ATL,SC,SOUTH CAROLINA,GREENVILLE,SC,GREER,GREENVILLE SPARTANBURG INTL,PU,PU,GREENVILLE-SPARTANBURG ACMSN,"2000 GSP DRIVE, SUITE 1","GREER, SC 29651-9202",864-877-7426,"DAVID EDWARDS, JR.","2000 GSP DRIVE, SUITE 1","GREER, SC 29651-9202",(864) 848-6272,034-53-44.4200N,125624.4160N,082-13-07.8900W,0295987.8940W,E,963.6,S,06W,2010.0,,ATLANTA,3.0,S,3500.0,ZTL,ZCT,ATLANTA,ZTL,ZCT,ATLANTA,,AND,ANDERSON,,1-800-WX-BRIEF,,,,GSP,Y,1962-11-01,O,I C S 05/1973,NGY,NO OBJECTION,N,Y,N,Y,F,F,2021-12-08,,100LL A,MAJOR,MAJOR,LOW,LOW,SEE RMK,SS-SR,Y,122.95,120.1,Y,CG,N,,4.0,9.0,14.0,1.0,0.0,0.0,0.0,25235.0,,7573.0,595.0,9698.0,3184.0,2021-10-31,3RD PARTY SURVEY,2017-06-05,3RD PARTY SURVEY,2017-06-05,,"HGR,TIE","AVNCS,CHTR,INSTR,RNTL,SALES",Y-L,KGSP,Small,,34.89567111111111,-82.21885944444443
136,22557.*A,AIRPORT,RBW,2022-03-24,ASO,ATL,SC,SOUTH CAROLINA,COLLETON,SC,WALTERBORO,LOWCOUNTRY RGNL,PU,PU,CITY OF WALTERBORO AND COLLETON CO.,BOX 8,"WALTERBORO, SC 29488",843-549-2545,TOMMY ROWE,P.O. BOX 1234,"WALTERBORO, SC 29488",843-893-7346,032-55-15.6000N,118515.6000N,080-38-26.2000W,0290306.2000W,E,100.9,S,05W,1990.0,,CHARLOTTE,2.0,NE,1400.0,ZJX,ZCJ,JACKSONVILLE,ZJX,ZCJ,JACKSONVILLE,N,AND,ANDERSON,,1-800-WX-BRIEF,,,,AND,Y,1937-10-01,O,,NGRY3,NOT ANALYZED,N,N,N,Y,S,S,2020-11-24,,100LL A,MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,N,122.8,122.8,N,CG,N,,22.0,4.0,0.0,0.0,0.0,0.0,0.0,,,1160.0,4218.0,6622.0,620.0,2020-11-24,3RD PARTY SURVEY,2009-06-29,3RD PARTY SURVEY,2009-06-29,,"HGR,TIE","INSTR,PAJA",Y-L,KRBW,,Local,32.921,-80.64061111111111
137,22727.1*A,AIRPORT,MDS,2022-03-24,AGL,DMA,SD,SOUTH DAKOTA,LAKE,SD,MADISON,MADISON MUNI,PU,PU,CITY OF MADISON,PO BOX 308,"MADISON, SD 57042",605-256-7500,MORRIS RIGGIN,PO BOX 231,"MADISON, SD 57042",605-256-9774,044-00-59.1000N,158459.1000N,097-05-08.2000W,0349508.2000W,E,1718.4,S,04E,2010.0,,OMAHA,1.0,NE,375.0,ZMP,ZCP,MINNEAPOLIS,ZMP,ZCP,MINNEAPOLIS,N,HON,HURON,,1-800-WX-BRIEF,,,,HON,Y,1965-01-01,O,,NGY,NO OBJECTION,N,N,N,Y,S,S,2021-06-23,,100LL A,MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,N,122.8,122.8,N,CG,N,,50.0,4.0,0.0,2.0,2.0,0.0,0.0,,,60.0,34500.0,3335.0,,2021-06-23,3RD PARTY SURVEY,2011-08-03,3RD PARTY SURVEY,2011-08-03,,"HGR,TIE","AGRI,INSTR",Y-L,KMDS,,Local,44.01641666666667,-97.0856111111111
138,22778.*A,AIRPORT,1D8,2022-03-24,AGL,DMA,SD,SOUTH DAKOTA,SPINK,SD,REDFIELD,REDFIELD MUNI,PU,PU,CITY OF REDFIELD,626 N. MAIN STREET,"REDFIELD, SD 57469",605-472-4550,ADAM HANSEN,"626 N. MAIN STREET, 626 N. MAIN ST","REDFIELD, SD 57469",605-472-4550,044-51-23.6400N,161483.6400N,098-31-52.4200W,0354712.4200W,E,1308.5,S,07E,1985.0,,TWIN CITIES,1.0,SW,180.0,ZMP,ZCP,MINNEAPOLIS,ZMP,ZCP,MINNEAPOLIS,N,HON,HURON,,1-800-WX-BRIEF,,,,HON,Y,1945-11-01,O,,NGY,NO OBJECTION,N,N,N,Y,S,S,2021-05-18,,100LL,MINOR,MINOR,NONE,NONE,SEE RMK,SS-SR,N,122.8,122.8,Y,CG,N,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,4600.0,575.0,,2021-05-18,,,,,,TIE,"AGRI,AMB",Y-L,,,Basic,44.85656666666667,-98.53122777777777
139,22997.*A,AIRPORT,M31,2022-03-24,ASO,MEM,TN,TENNESSEE,LAUDERDALE,TN,HALLS,ARNOLD FLD,PU,PU,TOWN OF HALLS,208 NORTH CHURCH STREET,"HALLS, TN 38040",731-836-9653,FRED TAYLOR,100 AIRPORT ROAD,"HALLS, TN 38040",731-676-3690,035-54-12.2600N,129252.2650N,089-23-50.2600W,0321830.2600W,E,292.0,E,02E,1985.0,,MEMPHIS,2.0,NW,29.0,ZME,ZCM,MEMPHIS,ZME,ZCM,MEMPHIS,N,MKL,JACKSON,,1-800-WX-BRIEF,,,,MKL,Y,1979-12-01,O,,,CONDITIONAL,,,,,S,S,2019-09-05,,100LL,NONE,NONE,NONE,NONE,,,N,,122.9,N,,N,,13.0,,,,,,0.0,,,,5225.0,3800.0,475.0,2019-08-31,,,,,,TIE,AGRI,Y,,,,35.90340694444444,-89.39729444444446
140,23103.02*A,AIRPORT,NQA,2022-03-24,ASO,MEM,TN,TENNESSEE,SHELBY,TN,MILLINGTON,MILLINGTON/MEMPHIS,PU,PU,MILLINGTON ARPT AUTH,8182 HORNET AVE,"MILLINGTON, TN 38053",901-872-7495,MR. ROY REMINGTON,8182 HORNET AVE,"MILLINGTON, TN 38053",901-872-7495,035-21-23.9000N,127283.9010N,089-52-13.5500W,0323533.5490W,E,322.4,S,00E,2000.0,,MEMPHIS,1.0,NE,400.0,ZME,ZCM,MEMPHIS,ZME,ZCM,MEMPHIS,N,MKL,JACKSON,,1-800-WX-BRIEF,,,,NQA,Y,1974-12-01,O,IV A U 12/1995,N,NO OBJECTION,,,N,Y,S,F,2021-08-25,1994-11-10,100LL A+,MAJOR,MAJOR,LOW,,SEE RMK,SS-SR,Y,122.95,120.25,Y,CG,,,58.0,10.0,1.0,2.0,,,,12.0,,471.0,10704.0,16352.0,5964.0,2021-07-31,3RD PARTY SURVEY,2020-11-30,3RD PARTY SURVEY,2020-11-30,,"HGR,TIE",AVNCS,Y-L,KNQA,,Regional,35.35663916666667,-89.87043027777779
141,23233.*A,AIRPORT,THA,2022-03-24,ASO,MEM,TN,TENNESSEE,COFFEE,TN,TULLAHOMA,TULLAHOMA RGNL/WM NORTHERN FLD,PU,PU,CITY OF TULLAHOMA,BOX 1584,"TULLAHOMA, TN 37388",,JON GLASS,P.O. BOX 1584,"TULLAHOMA, TN 37388",931-455-3884,035-22-48.4500N,127368.4510N,086-14-48.4000W,0310488.4020W,E,1084.0,S,03W,2005.0,,ATLANTA,2.0,NW,594.0,ZME,ZCM,MEMPHIS,ZME,ZCM,MEMPHIS,N,BNA,NASHVILLE,,1-800-WX-BRIEF,,,,BNA,Y,1942-10-01,O,,N,NOT ANALYZED,N,N,N,Y,S,S,2019-06-04,,100 A,MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,N,123.0,123.0,Y,CG,N,,84.0,20.0,3.0,5.0,2.0,0.0,0.0,,,900.0,20400.0,4000.0,1200.0,2019-12-31,OWNER,2020-11-26,AIP,2020-11-26,,"HGR,TIE","AMB,AVNCS,CHTR,GLD,INSTR,PAJA,RNTL,TOW",Y,KTHA,,Regional,35.38012527777778,-86.24677833333334
142,24925.01*A,AIRPORT,43TS,2022-03-24,ASW,TEX,TX,TEXAS,MC MULLEN,TX,TILDEN,AERO SAYLEE,PR,PR,"AERO SAYLEE, LLC",1702 HWY 72W,"TILDEN, TX 78072",(830) 570-0000,MARK RAMERT,P.O. BOX 542,"TILDEN, TX 78072",(210) 749-4966,028-28-27.4300N,102507.4300N,098-35-01.7500W,0354901.7500W,E,269.0,S,,,,SAN ANTONIO,2.0,NW,,ZHU,ZCH,HOUSTON,ZHU,ZCH,HOUSTON,,SJT,SAN ANGELO,,1-800-WX-BRIEF,,,,,,2015-02-01,O,,,NO OBJECTION,,,,,,N,,2018-10-22,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,ADO,2021-07-21,ADO,2021-07-21,,,,,,,,28.47428611111111,-98.58381944444444
143,23658.*A,AIRPORT,NGW,2022-03-24,ASW,TEX,TX,TEXAS,NUECES,TX,CORPUS CHRISTI,CABANISS FLD NOLF,MN,PR,US NAVY,OCEANOGRAPHIC OFC - CODE 3142,"WASHINGTON, DC 20373",,,,,,027-42-08.7100N,099728.7105N,097-26-19.7500W,0350779.7510W,E,31.7,E,05E,2010.0,,BROWNSVILLE,3.0,SW,,ZHU,ZCH,HOUSTON,ZHU,ZCH,HOUSTON,N,SJT,SAN ANGELO,,1-800-WX-BRIEF,,,,SJT,Y,1943-07-01,O,,,,,,,N,,N,,1975-12-04,,,,NONE,NONE,SEE RMK,,Y,,,N,,,,,,,,,,,,,,,,,,FAA-EST,2009-11-05,MILITARY,2009-10-30,,,,,KNGW,,,27.702419583333334,-97.43881972222222
144,24424.*A,AIRPORT,89TS,2022-03-24,ASW,TEX,TX,TEXAS,LEON,TX,OAKWOOD,CARTER RANCH,PR,PR,"FARMLAND RESERVE, INC.",8850 FM 1245,"PRAIRIE HILL, TX 76678",254-344-2222,JASON BAGLEY,8850 FM 1245,"PRAIRIE HILL, TX 76678",254-344-2222,031-34-00.7400N,113640.7400N,095-46-00.0100W,0344760.0150W,E,215.2,E,04E,2005.0,,HOUSTON,4.0,E,,ZFW,ZCF,FORT WORTH,ZFW,ZCF,FORT WORTH,,CXO,MONTGOMERY COUNTY,,1-800-WX-BRIEF,,,,FDC,N,1987-06-01,O,,,NO OBJECTION,,,,,2,N,,2021-04-27,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,FAA-EST,2012-07-09,FAA-EST IMAGERY,2012-07-09,,,,,,,,31.566872222222223,-95.76667083333334
145,23635.*A,AIRPORT,CLL,2022-03-24,ASW,TEX,TX,TEXAS,BRAZOS,TX,COLLEGE STATION,EASTERWOOD FLD,PU,PU,TEXAS A&M UNIVERSITY SYSTEM,301 TARROW STREET,"COLLEGE STATION, TX 77840",(979) 775-9900,KEVIN DAVIS,"1 MCKENZIE TERMINAL BLVD, SUITE 112","COLLEGE STATION, TX 77845",(979) 775-9900,030-35-16.9500N,110116.9508N,096-21-45.1600W,0346905.1600W,E,320.6,S,03E,2020.0,,HOUSTON,3.0,SW,700.0,ZHU,ZCH,HOUSTON,ZHU,ZCH,HOUSTON,N,CXO,MONTGOMERY COUNTY,,1-800-WX-BRIEF,,,,CLL,Y,1940-05-01,O,I B S 07/1973,NGY3,NO OBJECTION,Y,N,N,Y,F,F,2020-02-27,,100LL A A+,MAJOR,MAJOR,,,SEE RMK,SS-SR,Y,122.95,118.5,Y,CG,N,,22.0,3.0,14.0,1.0,0.0,,,175.0,,4885.0,13002.0,28619.0,16477.0,2021-12-31,3RD PARTY SURVEY,2012-07-28,3RD PARTY SURVEY,2012-07-28,,"HGR,TIE","AVNCS,CHTR,INSTR",Y-L,KCLL,Non-Hub,,30.58804188888889,-96.36254444444442
146,23830.*A,AIRPORT,ELP,2022-03-24,ASW,TEX,TX,TEXAS,EL PASO,TX,EL PASO,EL PASO INTL,PU,PU,CITY OF EL PASO,300 N. CAMPBELL,"EL PASO, TX 79901",(915) 212-0000,SAM RODRIGUEZ,6701 CONVAIR RD,"EL PASO, TX 79925",915-212-0333,031-48-26.4000N,114506.4000N,106-22-34.9000W,0382954.9000W,E,3961.6,S,08E,2015.0,,EL PASO,4.0,NE,6670.0,ZAB,ZCA,ALBUQUERQUE,ZAB,ZCA,ALBUQUERQUE,N,ABQ,ALBUQUERQUE,,1-800-WX-BRIEF,,,,ELP,Y,1938-11-01,O,I C S 05/1973,NGPRY3,NO OBJECTION,Y,Y,N,Y,F,F,2021-08-23,1992-09-01,100LL A1+,MAJOR,MAJOR,LOW,LOW,SS-SR,SS-SR,Y,122.95,,N,CG,N,,174.0,27.0,5.0,8.0,1.0,,,28302.0,,16069.0,6256.0,23035.0,9776.0,2021-06-30,3RD PARTY SURVEY,2016-06-09,3RD PARTY SURVEY,2016-06-09,,"HGR,TIE","AFRT,AMB,AVNCS,CARGO,CHTR,INSTR,RNTL,SALES",Y-L,KELP,Small,,31.807333333333332,-106.37636111111112
147,23849.06*A,AIRPORT,71TS,2022-03-24,ASW,TEX,TX,TEXAS,SABINE,TX,FAIRMOUNT,FAIRMOUNT,PR,PR,"FAIRMOUNT AIRPORT, LLC.",623 RAMSEY DRIVE,"HEMPHILL, TX 75948",409-579-3514,CHARLES K. VICTORY,530 ARNOLD PLACE,"HEMPHILL, TX 75948",408-836-5122,031-13-07.1600N,112387.1600N,093-42-06.8300W,0337326.8300W,E,211.0,E,,,,HOUSTON,2.0,NE,,ZHU,ZCH,HOUSTON,ZHU,ZCH,HOUSTON,,FTW,FORT WORTH,,1-800-WX-BRIEF,,,,,,2017-04-01,O,,,CONDITIONAL,,,,,,N,,2021-11-02,100LL MOGAS,,,,,SS-SR,,N,,,Y,CG,,,8.0,,,,,,,,,,,,,,OWNER,2017-04-24,OWNER,2017-04-24,,,,Y-L,,,,31.218655555555554,-93.70189722222223
148,23416.*A,AIRPORT,BPT,2022-03-24,ASW,TEX,TX,TEXAS,JEFFERSON,TX,BEAUMONT/PORT ARTHUR,JACK BROOKS RGNL,PU,PU,JEFFERSON COUNTY,1149 PEARL ST 4TH FLOOR,"BEAUMONT, TX 77701",409-835-8466,ALEX RUPP,5000 JERRY WARE DR SUITE 100,"BEAUMONT, TX 77705",409-719-4900,029-57-03.0000N,107823.0000N,094-01-14.5000W,0338474.5000W,E,15.4,S,05E,1985.0,,HOUSTON,9.0,SE,1799.0,ZHU,ZCH,HOUSTON,ZHU,ZCH,HOUSTON,N,CXO,MONTGOMERY COUNTY,,1-800-WX-BRIEF,,,,BPT,Y,1944-04-01,O,I A S 05/1973,NGPY3,NO OBJECTION,Y,Y,N,Y,F,F,2022-01-26,,100LL A,MINOR,MINOR,NONE,LOW,SEE RMK,SS-SR,Y,122.95,119.5,Y,CG,N,,41.0,6.0,14.0,4.0,,,,9.0,,2162.0,5567.0,9869.0,1039.0,2021-12-31,NGS,2004-01-14,NGS,2004-01-14,,"HGR,TIE","AFRT,CHTR,INSTR,RNTL",Y-L,KBPT,Non-Hub,,29.950833333333332,-94.02069444444444
149,23887.2*A,AIRPORT,4T2,2022-03-24,ASW,TEX,TX,TEXAS,TARRANT,TX,FORT WORTH,KENNETH COPELAND,PR,PU,KEN COPELAND MINISTRIES,14355 MORRIS DIDO RD.,"NEWARK, TX 76071",817-252-3501,DAVID MOON,14355 MORRIS DIDO RD,"NEWARK, TX 76071",817-252-3520,032-58-39.4700N,118719.4742N,097-29-32.2600W,0350972.2572W,E,693.0,S,04E,2015.0,,DALLAS-FT WORTH,18.0,NW,,ZFW,ZCF,FORT WORTH,ZFW,ZCF,FORT WORTH,N,FTW,FORT WORTH,,1-800-WX-BRIEF,,,,FTW,Y,1981-03-01,O,,,NO OBJECTION,,,,,S,C,2019-04-21,1993-08-12,,,,,,SEE RMK,SS-SR,N,123.075,123.075,N,CG,N,,3.0,,2.0,,,,,,,,1800.0,900.0,,2018-12-31,3RD PARTY SURVEY,2011-07-25,3RD PARTY SURVEY,2011-07-25,,,,Y-L,,,,32.97763172222222,-97.49229366666667
150,24780.*A,AIRPORT,GYI,2022-03-24,ASW,TEX,TX,TEXAS,GRAYSON,TX,SHERMAN/DENISON,NORTH TEXAS RGNL/PERRIN FLD,PU,PU,GRAYSON COUNTY,COUNTY COURTHOUSE,"SHERMAN, TX 75090",903-813-4228,MIKE LIVEZEY,4700 AIRPORT DR,"DENISON, TX 75020",903-786-2904,033-42-51.0900N,121371.0880N,096-40-27.6900W,0348027.6950W,E,749.3,S,06E,1995.0,,DALLAS-FT WORTH,4.0,W,1410.0,ZFW,ZCF,FORT WORTH,ZFW,ZCF,FORT WORTH,N,FTW,FORT WORTH,,1-800-WX-BRIEF,,,,GYI,Y,1941-12-01,O,,NGPY,NO OBJECTION,N,N,N,Y,S,S,2020-01-14,,100LL A,MAJOR,MAJOR,HIGH,,SEE RMK,SS-SR,Y,,120.575,Y,CG,N,,67.0,7.0,2.0,3.0,2.0,0.0,0.0,,,138.0,44099.0,35522.0,209.0,2015-12-31,NGS,2009-03-18,NGS,2009-03-18,,"HGR,TIE",INSTR,Y-L,KGYI,,Regional,33.71419111111111,-96.67435972222223
151,24537.*A,AIRPORT,PIL,2022-03-24,ASW,TEX,TX,TEXAS,CAMERON,TX,PORT ISABEL,PORT ISABEL-CAMERON COUNTY,PU,PU,CAMERON COUNTY,"COUNTY COURTHOUSE, 1100 E. MONROE","BROWNSVILLE, TX 78520",956-544-0830,JOE VEGA,33174 STATE PARK RD 100  SOUTH,"SOUTH PADRE ISLAND, TX 78597",(956) 761-3700,026-09-58.3000N,094198.3000N,097-20-45.2000W,0350445.2000W,E,18.6,S,05E,2010.0,,BROWNSVILLE,10.0,NW,826.0,ZHU,ZCH,HOUSTON,ZHU,ZCH,HOUSTON,N,SJT,SAN ANGELO,,1-800-WX-BRIEF,,,,PIL,Y,1943-10-01,O,,NPY,NOT ANALYZED,N,N,N,Y,S,C,2017-01-13,,100LL A,MINOR,MINOR,,LOW,SS-SR,SS-SR,N,122.8,122.8,Y,CG,N,,16.0,3.0,0.0,1.0,0.0,0.0,0.0,,,20.0,2400.0,11000.0,16000.0,2017-01-11,3RD PARTY SURVEY,2007-04-03,3RD PARTY SURVEY,2007-04-03,,"HGR,TIE","CARGO,CHTR,INSTR,PAJA,RNTL,SALES",Y,KPIL,,Local,26.166194444444443,-97.34588888888888
152,24243.6*A,AIRPORT,8XS8,2022-03-24,ASW,TEX,TX,TEXAS,LUBBOCK,TX,LUBBOCK,REESE AIRPARK,PR,PR,LUBBOCK REESE REDEVELOPMENT AUTH,9801 REESE BLVD SUITE 200,"LUBBOCK, TX 79416",806-885-6592,MURVAT MUSA,9801 REESE BLVD SUITE 200,"LUBBOCK, TX 79416",806-885-6592,033-35-41.1400N,120941.1419N,102-02-36.3000W,0367356.3043W,E,3338.0,E,08E,2000.0,,ALBUQUERQUE,10.0,W,1700.0,ZFW,ZCF,FORT WORTH,ZFW,ZCF,FORT WORTH,,FTW,FORT WORTH,,1-800-WX-BRIEF,,,,,,2002-02-01,O,,,NO OBJECTION,,,,,2,N,,2021-10-11,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,FAA OE/AAA,2021-04-02,FAA OE/AAA,2021-04-02,,,,,,,,33.59476163888889,-102.04341786111111
153,23882.2*A,AIRPORT,GRK,2022-03-24,ASW,TEX,TX,TEXAS,BELL,TX,FORT HOOD/KILLEEN,ROBERT GRAY AAF,MR,PU,US ARMY AERONAUTICAL SVCS AGENCY,,"FT BELVOIR, VA 22060",,MICHAEL WILSON,"8101 S CLEAR CREEK RD, BOX C","KILLEEN, TX 76549",254-501-8701,031-04-02.1000N,111842.1000N,097-49-44.1000W,0352184.1000W,E,1015.2,S,04E,2020.0,,SAN ANTONIO,6.0,SW,,ZHU,ZCH,HOUSTON,ZFW,ZCF,FORT WORTH,N,SJT,SAN ANGELO,,1-800-WX-BRIEF,,,,GRK,Y,,O,I E S 08/1990,NGY,NO OBJECTION,N,,Y,N,F,F,2021-05-19,1976-03-01,A,,,,,SS-SR,SS-SR,Y,,120.75,N,SCG,,,,1.0,6.0,,,40.0,,9941.0,,,,1102.0,73587.0,2021-04-30,3RD PARTY SURVEY,2016-03-13,3RD PARTY SURVEY,2016-03-13,,,,Y,KGRK,Non-Hub,,31.06725,-97.82891666666666
