,Site Id,Facility Type,Loc Id,Effective Date,Region,ADO,State Id,State Name,County,County State,City,Name,Ownership,Use,Owner,Owner Address,"Owner City, State, Zip",Owner Phone,Manager,Manager Address,"Manager City, State, Zip",Manager Phone,ARP Latitude,ARP Latitude Sec,ARP Longitude,ARP Longitude Sec,ARP Method,Elevation,Elevation Method,Magnetic Variation,Magnetic Variation Year,Traffic Pattern Altitude,Sectional,Distance From CBD,Direction From CBD,Land Area,ARTCC Id,ARTCC Computer ID,ARTCC Name,Responsible ARTCC Id,Responsible ARTCC Computer Id,Responsible ARTCC Name,Tie In FSS,Tie In FSS Id,Tie In FSS Name,FSS Phone Number,FSS Toll Free Number,Alternate FSS Id,Alternate FSS Name,Alternate FSS Toll Free Number,NOTAM Facility Id,NOTAM Service,Activation Date,Airport Status Code,Certification Type Date,Federal Agreements,Airspace Determination,Customs Airport Of Entry,Customs Landing Rights,Military Joint Use,Military Landing Rights,Inspection Method,Inspection Group,Last Inspection Date,Last Owner Information Date,Fuel Types,Airframe Repair,Power Plant Repair,Bottled Oxygen Type,Bulk Oxygen Type,Lighting Schedule,Beacon Schedule,ATCT,UNICOM,CTAF,Segmented Circle,Beacon Color,Non Commercial Landing Fee,Medical Use,Single Engine Aircraft,Multi Engine Aircraft,Jet Engine Aircraft,Helicopters,Gliders Operational,Military Operational,Ultralights,Commercial Operations,Commuter Operations,Air Taxi Operations,GA Local Operations,GA Itin Operations,Military Operations,Operations Date,Airport Position Source,Airport Position Source Date,Airport Elevation Source,Airport Elevation Source Date,Fuel Available,Transient Storage,Other Services,Wind Indicator,Icao Id,NPIAS Hub,NPIAS Role,DD_Latitudes,DD_Longitudes
218,06529.*A,AIRPORT,8K8,2022-03-24,ACE,NONE,KS,KANSAS,GRAY,KS,CIMARRON,CIMARRON MUNI,PU,PU,CITY OF CIMARRON,PO BOX 467,"CIMARRON, KS 67835",620-855-2215,JEFF ACTON,PO BOX 467,"CIMARRON, KS 67835",620-855-2215,037-49-58.3100N,136198.3130N,100-20-53.3700W,0361253.3700W,E,2749.5,S,09E,1985.0,,WICHITA,2.0,N,80.0,ZKC,ZCK,KANSAS CITY,ZKC,ZCK,KANSAS CITY,N,ICT,WICHITA,,1-800-WX-BRIEF,,,,ICT,Y,1948-06-01,O,,N1,CONDITIONAL,,,,,S,S,2020-09-29,,,NONE,NONE,NONE,NONE,SEE RMK,SS-SR,N,,122.9,N,CG,N,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,3000.0,500.0,,2020-09-29,3RD PARTY SURVEY,2018-03-06,3RD PARTY SURVEY,2018-03-06,,TIE,AGRI,Y-L,,,Unclassified,37.832864722222226,-100.34815833333333
219,06508.92*A,AIRPORT,UKL,2022-03-24,ACE,NONE,KS,KANSAS,COFFEY,KS,BURLINGTON,COFFEY COUNTY,PU,PU,COUNTY OF COFFEY,1899 HWY 75,"BURLINGTON, KS 66839",(620) 364-5346,DARREN ISCH,1899 HWY 75,"BURLINGTON, KS 66839",620-364-5346,038-18-08.9300N,137888.9350N,095-43-29.8500W,0344609.8470W,E,1174.4,S,05E,2000.0,,KANSAS CITY,7.0,N,960.0,ZKC,ZCK,KANSAS CITY,ZKC,ZCK,KANSAS CITY,,ICT,WICHITA,,1-800-WX-BRIEF,,,,ICT,Y,1990-03-01,O,,N,CONDITIONAL,,,,,S,S,2021-09-24,1989-12-05,100LL A,MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,N,123.0,123.0,Y,CG,,,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,12000.0,8000.0,50.0,2018-08-09,3RD PARTY SURVEY,2020-10-16,3RD PARTY SURVEY,2020-10-16,,"HGR,TIE","AGRI,INSTR,RNTL,SALES",Y,KUKL,,Basic,38.30248194444444,-95.7249575
220,06976.*A,AIRPORT,AAO,2022-03-24,ACE,NONE,KS,KANSAS,SEDGWICK,KS,WICHITA,COLONEL JAMES JABARA,PU,PU,WICHITA AIRPORT AUTHORITY,2173 AIR CARGO RD,"WICHITA, KS 67209",316-946-4700,"MR. JESSE ROMO, A.A.E.",2173 AIR CARGO ROAD,"WICHITA, KS 67209",316-946-4700,037-44-51.2700N,135891.2670N,097-13-16.0200W,0349996.0240W,E,1420.8,S,06E,2000.0,,WICHITA,9.0,NE,600.0,ZKC,ZCK,KANSAS CITY,ZKC,ZCK,KANSAS CITY,N,ICT,WICHITA,,1-800-WX-BRIEF,,,,AAO,Y,1944-07-01,O,,NGY,CONDITIONAL,N,N,N,Y,S,S,2019-08-13,,100LL A,MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,N,122.7,122.7,Y,CG,N,,62.0,29.0,35.0,1.0,0.0,1.0,0.0,,,1300.0,18000.0,19000.0,0.0,2019-08-13,3RD PARTY SURVEY,2020-06-24,3RD PARTY SURVEY,2020-06-24,,"HGR,TIE","AMB,CHTR,INSTR,SALES",Y-L,KAAO,,National,37.747574166666666,-97.22111777777778
221,06545.1*A,AIRPORT,3K8,2022-03-24,ACE,NONE,KS,KANSAS,COMANCHE,KS,COLDWATER,COMANCHE COUNTY,PU,PU,COMANCHE COUNTY,"C/O COUNTY CLERK, 401 S. PHILADELPHIA AVE.","COLDWATER, KS 67029",620-582-2933,JASON HARDY,"401 S. PHILADELPHIA AVE., PO BOX 685","COLDWATER, KS 67029",(620) 582-2933,037-13-22.3000N,134002.3000N,099-19-55.3000W,0357595.3000W,E,2086.1,S,05E,2020.0,,WICHITA,3.0,S,60.0,ZKC,ZCK,KANSAS CITY,ZKC,ZCK,KANSAS CITY,N,ICT,WICHITA,,1-800-WX-BRIEF,,,,ICT,Y,1983-03-01,O,,,CONDITIONAL,,,,,S,S,2020-06-26,,100LL,,,,,SEE RMK,SS-SR,N,,122.9,N,CG,N,,3.0,0.0,,,,,,,,,400.0,400.0,,2020-06-26,3RD PARTY SURVEY,2010-08-12,3RD PARTY SURVEY,2010-08-12,,TIE,,Y-L,,,,37.22286111111111,-99.33202777777777
222,06555.*A,AIRPORT,K65,2022-03-24,ACE,NONE,KS,KANSAS,LANE,KS,DIGHTON,DIGHTON,PU,PU,CITY-COUNTY,BOX 788,"DIGHTON, KS 67839",620-397-5356,MARK CALLENDER,BOX 115,"DIGHTON, KS 67839",620-397-3691,038-29-20.0700N,138560.0691N,100-28-54.0200W,0361734.0178W,E,2779.0,S,09E,1985.0,,WICHITA,1.0,NW,110.0,ZKC,ZCK,KANSAS CITY,ZKC,ZCK,KANSAS CITY,N,ICT,WICHITA,,1-800-WX-BRIEF,,,,ICT,Y,1947-08-01,O,,,NOT ANALYZED,,,,,S,S,2020-09-25,,,NONE,NONE,NONE,NONE,SEE RMK,,N,,122.9,N,,N,,5.0,,,,,,,,,,1000.0,500.0,,2020-09-25,FAA-EST,2016-02-23,,,,TIE,AGRI,Y-L,,,,38.488908083333335,-100.48167161111111
223,06565.*A,AIRPORT,EQA,2022-03-24,ACE,NONE,KS,KANSAS,BUTLER,KS,EL DORADO,EL DORADO/CAPT JACK THOMAS MEML,PU,PU,CITY OF EL DORADO,220 E 1ST AVE,"EL DORADO, KS 67042",316-321-9100,LARRY ARNOLD,220 E 1ST AVE,"EL DORADO, KS 67042",316-321-1327,037-46-26.8000N,135986.8000N,096-49-03.8000W,0348543.8000W,E,1379.3,S,05E,2000.0,,KANSAS CITY,3.0,SE,220.0,ZKC,ZCK,KANSAS CITY,ZKC,ZCK,KANSAS CITY,N,ICT,WICHITA,,1-800-WX-BRIEF,,,,ICT,Y,1944-02-01,O,,NGY,CONDITIONAL,N,N,N,Y,S,S,2020-07-02,,100LL A MOGAS,NONE,NONE,NONE,NONE,SEE RMK,SS-SR,N,122.8,122.8,Y,CG,N,,33.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,9700.0,3500.0,25.0,2020-07-02,3RD PARTY SURVEY,2011-11-08,3RD PARTY SURVEY,2011-11-08,,"HGR,TIE","INSTR,RNTL",Y-L,KEQA,,Local,37.774111111111104,-96.81772222222222
224,06566.*A,AIRPORT,EHA,2022-03-24,ACE,NONE,KS,KANSAS,MORTON,KS,ELKHART,ELKHART-MORTON COUNTY,PU,PU,MORTON COUNTY,P.O. BOX 1116,"ELKHART, KS 67950",620-697-2157,DENNIS TEVEBAUGH,PO BOX 1116,"ELKHART, KS 67950",(620) 360-6100,037-00-02.8200N,133202.8160N,101-52-48.1000W,0366768.1000W,E,3621.9,S,07E,2010.0,,WICHITA,1.0,E,346.0,ZKC,ZCK,KANSAS CITY,ZKC,ZCK,KANSAS CITY,N,ICT,WICHITA,,1-800-WX-BRIEF,,,,ICT,Y,1942-01-01,O,,NGSY,NO OBJECTION,N,N,N,Y,S,S,2019-08-07,,100LL,,,NONE,NONE,SEE RMK,SS-SR,N,122.8,122.8,Y,CG,N,,9.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,3400.0,2600.0,,2020-10-15,3RD PARTY SURVEY,2019-10-15,3RD PARTY SURVEY,2019-10-15,,"HGR,TIE","AGRI,INSTR",Y-L,KEHA,,Basic,37.00078222222222,-101.88002777777778
225,06892.12*A,AIRPORT,2KS6,2022-03-24,ACE,NONE,KS,KANSAS,NEMAHA,KS,SENECA,FLYING H,PR,PR,HEINEN BROTHERS AGRA SERVICES,1226 104TH RD,"SENECA, KS 66538",785-336-3877,SCOTT HEINEN,1226 104TH RD,"SENECA, KS 66538",785-336-3877,039-45-01.3700N,143101.3650N,096-01-36.4200W,0345696.4200W,E,1192.0,E,,,,KANSAS CITY,5.0,SE,,ZKC,ZCK,KANSAS CITY,ZKC,ZCK,KANSAS CITY,,ICT,WICHITA,,1-800-WX-BRIEF,,,,,,2013-09-01,O,,,NO OBJECTION,,,,,2,N,,2021-10-11,100LL A,,,,,,,N,,,,,,,4.0,,,,,,,,,,,,,,FAA OE/AAA,2014-10-02,OWNER,2013-02-07,,,,,,,,39.75037916666666,-96.02678333333333
226,06613.*A,AIRPORT,1K7,2022-03-24,ACE,NONE,KS,KANSAS,WILSON,KS,FREDONIA,FREDONIA,PU,PU,CITY OF FREDONIA,100 N. 15TH STREET,"FREDONIA, KS 66736",620-378-2231,KELLEY ZELLNER - CITY ADMINISTRATOR,100 N. 15TH STREET,"FREDONIA, KS 66736",620-378-2231,037-34-50.5400N,135290.5350N,095-50-13.7600W,0345013.7600W,E,882.0,E,06E,1985.0,,KANSAS CITY,2.0,N,155.0,ZKC,ZCK,KANSAS CITY,ZKC,ZCK,KANSAS CITY,N,ICT,WICHITA,,1-800-WX-BRIEF,,,,ICT,Y,1947-06-01,O,,,NO OBJECTION,,,N,,S,S,2020-08-12,,,NONE,NONE,NONE,NONE,,SS-SR,N,,122.9,N,CG,N,,5.0,,,,,,,,,,1500.0,200.0,,2020-08-12,FAA OE/AAA,2020-12-03,,,,TIE,,Y,,,,37.58070416666667,-95.83715555555555
227,06621.*A,AIRPORT,GCK,2022-03-24,ACE,NONE,KS,KANSAS,FINNEY,KS,GARDEN CITY,GARDEN CITY RGNL,PU,PU,CITY OF GARDEN CITY,"CITY HALL, BOX 499","GARDEN CITY, KS 67846",620-276-1160,MS. RACHELLE POWELL,2225 S. AIR SERVICE RD. 112,"GARDEN CITY, KS 67846",620-276-1190,037-55-39.1000N,136539.1000N,100-43-27.9000W,0362607.9000W,E,2890.8,S,09E,1985.0,,WICHITA,8.0,SE,1848.0,ZKC,ZCK,KANSAS CITY,ZKC,ZCK,KANSAS CITY,N,ICT,WICHITA,,1-800-WX-BRIEF,,,,GCK,Y,1944-02-01,O,I A S 05/1973,NGPY,NO OBJECTION,N,N,N,Y,F,F,2021-07-30,,100LL A,MAJOR,MAJOR,NONE,LOW,SEE RMK,SS-SR,Y,122.95,118.15,,CG,N,,53.0,5.0,4.0,,,,,22.0,,2977.0,3725.0,8042.0,237.0,2020-06-30,3RD PARTY SURVEY,2011-09-29,3RD PARTY SURVEY,2011-09-29,,"HGR,TIE","AGRI,CHTR,INSTR,RNTL,SALES",Y-L,KGCK,Non-Hub,,37.927527777777776,-100.72441666666667
228,06857.07*A,AIRPORT,1QK,2022-03-24,ACE,NONE,KS,KANSAS,GOVE,KS,QUINTER,GOVE COUNTY,PR,PU,GOVE COUNTY HEALTHCARE FOUNDATION,PO BOX 37,"QUINTER, KS 67752",785-754-3740,PATRICK RICHMEIER,513 LINCOLN ST,"QUINTER, KS 67752",785-299-0219,039-02-18.9200N,140538.9240N,100-14-02.0000W,0360841.9980W,E,2637.1,E,05E,2020.0,,WICHITA,2.0,S,142.0,ZDV,ZCD,DENVER,ZDV,ZCD,DENVER,,ICT,WICHITA,,1-800-WX-BRIEF,,,,ICT,Y,2018-03-01,O,,,NO OBJECTION,,,,,S,S,2020-09-30,,,NONE,NONE,,,SEE RMK,SS-SR,N,,122.9,N,CG,,,,,,,,,,,,,,,,,3RD PARTY SURVEY,2018-09-09,3RD PARTY SURVEY,2018-09-09,,TIE,,Y,,,,39.03859,-100.23388833333334
229,06636.*A,AIRPORT,GBD,2022-03-24,ACE,NONE,KS,KANSAS,BARTON,KS,GREAT BEND,GREAT BEND MUNI,PU,PU,CITY OF GREAT BEND,"CITY HALL, BOX 1168","GREAT BEND, KS 67530",620-793-4111,MR. MARTIN MILLER,"CITY HALL, BOX 1168","GREAT BEND, KS 67530",620-793-4168,038-20-39.3100N,138039.3050N,098-51-33.1100W,0355893.1090W,E,1886.7,S,08E,1990.0,,WICHITA,4.0,W,1887.0,ZKC,ZCK,KANSAS CITY,ZKC,ZCK,KANSAS CITY,N,ICT,WICHITA,,1-800-WX-BRIEF,,,,GBD,Y,1943-06-01,O,,NGPRY,NO OBJECTION,N,N,N,Y,F,S,2021-07-27,,100LL A,MAJOR,MAJOR,,LOW,SEE RMK,SS-SR,N,122.8,122.8,Y,CG,N,,30.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,,1944.0,8760.0,4512.0,360.0,2017-10-31,3RD PARTY SURVEY,2020-04-13,3RD PARTY SURVEY,2020-04-13,,"HGR,TIE","AGRI,INSTR",Y-L,KGBD,,Regional,38.34425138888889,-98.85919694444443
230,06650.1*A,AIRPORT,HYS,2022-03-24,ACE,NONE,KS,KANSAS,ELLIS,KS,HAYS,HAYS RGNL,PU,PU,CITY OF HAYS,PO BOX 490,"HAYS, KS 67601",785-628-7320,JAMIE SALTER,BOX 490,"HAYS, KS 67601",785-628-7370,038-50-32.0000N,139832.0000N,099-16-23.4000W,0357383.4000W,E,1999.1,S,08E,1990.0,,WICHITA,3.0,SE,545.0,ZKC,ZCK,KANSAS CITY,ZKC,ZCK,KANSAS CITY,N,ICT,WICHITA,,1-800-WX-BRIEF,,,,HYS,Y,1960-04-01,O,I A S 05/1973,NGY,NO OBJECTION,N,N,N,Y,F,F,2020-02-06,,100LL A,MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,N,122.8,122.8,Y,CG,N,,31.0,3.0,0.0,1.0,0.0,0.0,0.0,1732.0,,7584.0,10123.0,11856.0,189.0,2020-10-31,3RD PARTY SURVEY,2008-07-11,3RD PARTY SURVEY,2008-07-11,,"HGR,TIE","AFRT,AGRI,CHTR,INSTR,RNTL",Y-L,KHYS,,Regional,38.842222222222226,-99.27316666666667
231,06653.*A,AIRPORT,HRU,2022-03-24,ACE,NONE,KS,KANSAS,MORRIS,KS,HERINGTON,HERINGTON RGNL,PU,PU,CITY OF HERINGTON,P O BOX 31,"HERINGTON, KS 67449",785-258-2271,MERLIN OSWALD,3134 US HWY 56,"HERINGTON, KS 67449",785-258-2877,038-41-41.0000N,139301.0000N,096-48-28.7000W,0348508.7000W,E,1480.6,S,06E,1985.0,,KANSAS CITY,7.0,NE,1709.0,ZKC,ZCK,KANSAS CITY,ZKC,ZCK,KANSAS CITY,N,ICT,WICHITA,,1-800-WX-BRIEF,,,,ICT,Y,1944-02-01,O,,NPY,NOT ANALYZED,N,N,N,Y,S,S,2019-09-02,,100LL,NONE,NONE,NONE,NONE,SEE RMK,SS-SR,N,,122.9,N,CG,N,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,5600.0,6000.0,1000.0,2019-09-02,3RD PARTY SURVEY,2011-02-25,3RD PARTY SURVEY,2011-02-25,,"HGR,TIE",AGRI,Y-L,KHRU,,Basic,38.69472222222222,-96.80797222222222
232,06659.3*A,AIRPORT,HLC,2022-03-24,ACE,NONE,KS,KANSAS,GRAHAM,KS,HILL CITY,HILL CITY MUNI,PU,PU,CITY OF HILL CITY,205 N. POMEROY ST.,"HILL CITY, KS 67642",,DENNIS MERSCH,205 N. POMEROY ST.,"HILL CITY, KS 67642",785-216-0122,039-22-48.7000N,141768.7000N,099-49-53.3000W,0359393.3000W,E,2238.1,S,05E,2015.0,800.0,WICHITA,1.0,NE,183.0,ZDV,ZCD,DENVER,ZDV,ZCD,DENVER,N,ICT,WICHITA,,1-800-WX-BRIEF,,,,HLC,Y,1946-10-01,O,,NGY,CONDITIONAL,N,N,N,N,S,S,2020-09-30,,100LL,,,NONE,NONE,SEE RMK,SS-SR,N,,122.9,Y,CG,N,,8.0,0.0,0.0,2.0,0.0,0.0,0.0,,,100.0,12500.0,2000.0,,2018-09-18,3RD PARTY SURVEY,2007-01-17,3RD PARTY SURVEY,2007-01-17,,"HGR,TIE",AGRI,Y-L,KHLC,,Basic,39.38019444444445,-99.83147222222222
233,06678.*A,AIRPORT,HQG,2022-03-24,ACE,NONE,KS,KANSAS,STEVENS,KS,HUGOTON,HUGOTON MUNI,PU,PU,STEVENS COUNTY,P.O. BOX 130,"HUGOTON, KS 67951",(620) 544-6331,SCOTT SPIKES,BOX 130,"HUGOTON, KS 67951",620-544-7600,037-09-48.0900N,133788.0900N,101-22-14.4400W,0364934.4390W,E,3134.3,S,09E,1985.0,,WICHITA,2.0,SW,214.0,ZKC,ZCK,KANSAS CITY,ZKC,ZCK,KANSAS CITY,N,ICT,WICHITA,,1-800-WX-BRIEF,,,,ICT,Y,1946-12-01,O,,NY1,CONDITIONAL,N,N,N,Y,S,S,2019-08-07,,100LL,NONE,NONE,NONE,NONE,SEE RMK,SS-SR,N,122.8,122.8,Y,CG,N,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,8000.0,2000.0,,2019-08-07,NGS,2019-11-15,NGS,2019-11-15,,"HGR,TIE","AGRI,INSTR",Y-L,KHQG,,Local,37.16335833333333,-101.37067750000001
234,06685.*A,AIRPORT,HUT,2022-03-24,ACE,NONE,KS,KANSAS,RENO,KS,HUTCHINSON,HUTCHINSON RGNL,PU,PU,CITY OF HUTCHINSON,BOX 1567,"HUTCHINSON, KS 67504",620-694-2611,MR. PIETER MILLER,1100 N. AIRPORT ROAD,"HUTCHINSON, KS 67504",620-694-2692,038-03-58.1600N,137038.1570N,097-51-37.7600W,0352297.7630W,E,1542.5,S,04E,2020.0,,WICHITA,3.0,E,1597.0,ZKC,ZCK,KANSAS CITY,ZKC,ZCK,KANSAS CITY,N,ICT,WICHITA,,1-800-WX-BRIEF,,,,HUT,Y,1940-04-01,O,,NGPY3,NO OBJECTION,N,N,N,Y,F,S,2020-07-16,,100LL A,MAJOR,MAJOR,NONE,LOW,SEE RMK,SS-SR,Y,122.95,118.5,N,CG,N,,22.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,,1488.0,17647.0,10508.0,3961.0,2016-12-31,3RD PARTY SURVEY,2017-10-31,3RD PARTY SURVEY,2017-10-31,,"HGR,TIE","AFRT,CHTR,INSTR,RNTL",Y-L,KHUT,,Regional,38.06615472222222,-97.86048972222221
235,06690.5*A,AIRPORT,30K,2022-03-24,ACE,NONE,KS,KANSAS,GRAY,KS,INGALLS,INGALLS MUNI,PU,PU,CITY OF INGALLS,BOX 103,"INGALLS, KS 67853",620-335-5118,LEONARD RODENDER,BOX 103,"INGALLS, KS 67853",(620) 335-5118,037-54-24.7000N,136464.7000N,100-31-53.1000W,0361913.1000W,E,2814.0,S,09E,1985.0,,WICHITA,6.0,NW,626.0,ZKC,ZCK,KANSAS CITY,ZKC,ZCK,KANSAS CITY,N,ICT,WICHITA,,1-800-WX-BRIEF,,,,ICT,Y,1944-02-01,O,,P,NOT ANALYZED,N,N,N,Y,S,S,2021-08-30,1981-06-30,,NONE,NONE,,,,,N,,122.9,N,,N,,3.0,,,,,,,,,,1200.0,,,2021-08-31,FAA-EST,2006-07-15,,,,TIE,AGRI,Y,,,,37.90686111111111,-100.53141666666666
236,06811.*A,AIRPORT,OJC,2022-03-24,ACE,NONE,KS,KANSAS,JOHNSON,KS,OLATHE,JOHNSON COUNTY EXEC,PU,PU,JOHNSON COUNTY,1 NEW CENTURY PARKWAY,"OLATHE, KS 66031",913-715-6000,LARRY PEET,ONE NEW CENTURY PARKWAY,"NEW CENTURY, KS 66031",913-715-6000,038-50-51.3500N,139851.3520N,094-44-15.3000W,0341055.3020W,E,1096.3,S,04E,2000.0,1000.0,KANSAS CITY,4.0,SE,568.0,ZKC,ZCK,KANSAS CITY,ZKC,ZCK,KANSAS CITY,N,COU,COLUMBIA,,1-800-WX-BRIEF,,,,OJC,Y,1944-10-01,O,,NGPY,NO OBJECTION,N,N,N,Y,S,S,2021-09-10,,100LL A,MAJOR,MAJOR,LOW,LOW,SEE RMK,SS-SR,Y,122.95,126.0,Y,CG,N,,115.0,12.0,7.0,2.0,0.0,0.0,0.0,,,621.0,16240.0,22213.0,51.0,2021-08-31,3RD PARTY SURVEY,2020-05-04,3RD PARTY SURVEY,2020-05-04,,"HGR,TIE","AMB,AVNCS,CHTR,INSTR,RNTL,SALES,SURV",Y-L,KOJC,,Local,38.847597777777786,-94.73758388888889
237,06706.*A,AIRPORT,9K8,2022-03-24,ACE,NONE,KS,KANSAS,KINGMAN,KS,KINGMAN,KINGMAN/CLYDE CESSNA FLD,PU,PU,CITY OF KINGMAN,324 NORTH MAIN,"KINGMAN, KS 67068",620-532-3111,EZRA OLSON,PO BOX 262,"KINGMAN, KS 67068",(620) 532-1279,037-40-08.4600N,135608.4580N,098-07-26.0100W,0353246.0101W,E,1606.6,S,06E,2005.0,,WICHITA,1.0,NW,318.0,ZKC,ZCK,KANSAS CITY,ZKC,ZCK,KANSAS CITY,N,ICT,WICHITA,,1-800-WX-BRIEF,,,,ICT,Y,1945-08-01,O,,N,NO OBJECTION,,,N,,S,S,2021-04-30,,100LL,MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,N,122.8,122.8,Y,CG,N,,20.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,5800.0,3800.0,,2021-04-30,3RD PARTY SURVEY,2018-10-27,3RD PARTY SURVEY,2018-10-27,,"HGR,TIE","AGRI,INSTR,RNTL",Y-L,,,Local,37.66901611111111,-98.12389169444445
238,06719.*A,AIRPORT,LQR,2022-03-24,ACE,NONE,KS,KANSAS,PAWNEE,KS,LARNED,LARNED-PAWNEE COUNTY,PU,PU,LARNED & PAWNEE COUNTY,BOX70,"LARNED, KS 67550",620-285-8500,STEVE GROSS,RR#1 BOX 145B,"LARNED, KS 67550",620-285-8580,038-12-30.9700N,137550.9747N,099-05-09.2900W,0356709.2907W,E,2012.1,S,08E,1985.0,,WICHITA,2.0,N,198.0,ZKC,ZCK,KANSAS CITY,ZKC,ZCK,KANSAS CITY,N,ICT,WICHITA,,1-800-WX-BRIEF,,,,ICT,Y,1946-07-01,O,,NGY,NO OBJECTION,N,N,N,Y,S,S,2020-06-16,,100LL,,,NONE,NONE,SEE RMK,SS-SR,N,122.8,122.8,Y,CG,N,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,7100.0,4800.0,,2020-06-16,3RD PARTY SURVEY,2018-09-20,ADO,2018-09-20,,"HGR,TIE","AGRI,INSTR,RNTL",Y-L,KLQR,,Local,38.208604083333334,-99.08591408333334
239,06721.*A,AIRPORT,LWC,2022-03-24,ACE,NONE,KS,KANSAS,DOUGLAS,KS,LAWRENCE,LAWRENCE RGNL,PU,PU,CITY OF LAWRENCE,PO BOX 708,"LAWRENCE, KS 66044",785-832-3467,SCOTT WAGNER,6 EAST 6TH STREET,"LAWRENCE, KS 66044",785-832-3467,039-00-40.0000N,140440.0000N,095-12-59.3000W,0342779.3000W,E,833.3,S,04E,2005.0,,KANSAS CITY,3.0,N,486.0,ZKC,ZCK,KANSAS CITY,ZKC,ZCK,KANSAS CITY,N,ICT,WICHITA,,1-800-WX-BRIEF,,,,LWC,Y,1940-04-01,O,,NGY,NO OBJECTION,N,N,N,Y,S,S,2021-09-03,,100LL A,MAJOR,MAJOR,HIGH,HIGH,SEE RMK,SS-SR,N,123.0,123.0,Y,CG,N,,31.0,5.0,2.0,26.0,0.0,0.0,0.0,,,1400.0,13300.0,12500.0,208.0,2021-08-31,3RD PARTY SURVEY,2010-08-28,3RD PARTY SURVEY,2010-08-28,,"HGR,TIE","AMB,CHTR,INSTR,RNTL,SALES",Y-L,KLWC,,Regional,39.01111111111111,-95.21647222222222
240,06729.*A,AIRPORT,LBL,2022-03-24,ACE,NONE,KS,KANSAS,SEWARD,KS,LIBERAL,LIBERAL MID-AMERICA RGNL,PU,PU,CITY OF LIBERAL,PO BOX 2199,"LIBERAL, KS 67905-2199",620-626-2207,MR. BRIAN FORNWALT,PO BOX 2199,"LIBERAL, KS 67905-2199",(620) 626-0188,037-02-38.1000N,133358.1000N,100-57-35.9000W,0363455.9000W,E,2885.6,S,06E,2015.0,,WICHITA,2.0,W,2005.0,ZKC,ZCK,KANSAS CITY,ZKC,ZCK,KANSAS CITY,N,ICT,WICHITA,,1-800-WX-BRIEF,,,,LBL,Y,1944-02-01,O,I A S 12/1981,NGPY,NO OBJECTION,N,N,N,Y,F,F,2021-04-27,,100LL A,MAJOR,MAJOR,NONE,LOW,SEE RMK,SS-SR,N,122.8,122.8,Y,CG,N,,31.0,15.0,3.0,0.0,1.0,0.0,0.0,2926.0,,1220.0,20000.0,20000.0,400.0,2020-12-31,3RD PARTY SURVEY,2014-01-22,3RD PARTY SURVEY,2014-01-22,,"HGR,TIE","AGRI,CHTR,INSTR,RNTL,SALES",Y-L,KLBL,,Regional,37.04391666666667,-100.95997222222223
241,06739.*A,AIRPORT,LYO,2022-03-24,ACE,NONE,KS,KANSAS,RICE,KS,LYONS,LYONS-RICE COUNTY MUNI,PU,PU,CITY OF LYONS AND RICE CO,1558 WEST MAIN,"LYONS, KS 67554",620-257-5002,TRACY HILLEGEIST,1558 WEST MAIN,"LYONS, KS 67554",620-257-5002,038-20-24.9000N,138024.9040N,098-13-42.8300W,0353622.8250W,E,1691.8,S,06E,2000.0,,WICHITA,1.0,W,110.0,ZKC,ZCK,KANSAS CITY,ZKC,ZCK,KANSAS CITY,N,ICT,WICHITA,,1-800-WX-BRIEF,,,,ICT,Y,1944-12-01,O,,NGY,NO OBJECTION,N,N,N,Y,S,S,2020-06-09,,100LL A,MINOR,MINOR,NONE,NONE,SEE RMK,SS-SR,N,122.8,122.8,N,CG,N,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,3850.0,5000.0,,2020-06-09,FAA-EST,,,,,"HGR,TIE",AGRI,Y-L,KLYO,,Basic,38.340251111111115,-98.22856250000001
